subj	date	exp	trial	FaceLeft	FaceCenter	FaceRight	TestLeft	TestCenter	TestRight	CorrectResp1	CorrectResp2	CorrectResp3	Fixation1	Fixation2	Fixation3	Fixation4	Running	TrialList.Cycle	TrialList.Sample	TestLeft.ACC	TestLeft.RT	TestLeft.RESP	TestLeft.CRESP	TestCenter.ACC	TestCenter.RT	TestCenter.RESP	TestCenter.CRESP	TestRight.ACC	TestRight.RT	TestRight.RESP	TestRight.CRESP
263	20121108	Cars	4							 2	 4	 2	 7500	 7500	 1500	 7500	 TrialList	 1	 4	 1	 3301			 1	 2585			 1	 2543		
263	20121108	Cars	5							 3	 3	 4	 1500	 3000	 1500	 6000	 TrialList	 1	 5	 1	 3066			 1	 4013			 1	 2456		
263	20121108	Cars	6							 4	 2	 4	 7500	 7500	 1500	 1500	 TrialList	 1	 6	 1	 3295			 1	 3886			 1	 2380		
266	20121210	Cars	1							 4	 2	 2	 15000	 7500	 6000	 3000	 TrialList	 1	 1	 1	 2478			 0	 4261			 1	 1933		
266	20121210	Cars	2							 2	 3	 3	 3000	 7500	 4500	 6000	 TrialList	 1	 2	 1	 2885			 0	 2142			 1	 2549		
266	20121210	Cars	3							 3	 4	 4	 3000	 4500	 7500	 7500	 TrialList	 1	 3	 1	 2563			 1	 3426			 1	 2016		
266	20121210	Cars	4							 2	 4	 2	 7500	 7500	 1500	 7500	 TrialList	 1	 4	 1	 2864			 1	 3288			 0	 1536		
266	20121210	Cars	5							 3	 3	 4	 1500	 3000	 1500	 6000	 TrialList	 1	 5	 0	 3022			 1	 1888			 0	 2835		
266	20121210	Cars	6							 4	 2	 4	 7500	 7500	 1500	 1500	 TrialList	 1	 6	 1	 1933			 1	 2237			 0	 2604		
267	20121213	Cars	1							 4	 2	 2	 15000	 7500	 6000	 3000	 TrialList	 1	 1	 1	 2399			 1	 3111			 0	 2760		
267	20121213	Cars	2							 2	 3	 3	 3000	 7500	 4500	 6000	 TrialList	 1	 2	 1	 2240			 1	 1712			 1	 3097		
267	20121213	Cars	3							 3	 4	 4	 3000	 4500	 7500	 7500	 TrialList	 1	 3	 1	 3843			 1	 3449			 1	 2619		
267	20121213	Cars	4							 2	 4	 2	 7500	 7500	 1500	 7500	 TrialList	 1	 4	 1	 3023			 0	 2451			 0	 0		
267	20121213	Cars	5							 3	 3	 4	 1500	 3000	 1500	 6000	 TrialList	 1	 5	 0	 1339			 1	 1863			 1	 3381		
267	20121213	Cars	6							 4	 2	 4	 7500	 7500	 1500	 1500	 TrialList	 1	 6	 0	 0			 0	 2133			 0	 2964		
102	20111001	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1493	 3	 3	 1	 2115	 4	 4	 1	 2010	 4	 4
102	20111001	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 3181	 3	 3	 1	 2737	 4	 4	 1	 2147	 4	 4
102	20111001	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 2234	 4	 4	 0	 0	 	 4	 1	 2611	 2	 2
102	20111001	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 1514	 3	 3	 1	 1869	 4	 4	 1	 1804	 2	 2
102	20111001	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 3013	 4	 4	 1	 2125	 2	 2	 1	 1648	 4	 4
102	20111001	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 1863	 2	 2	 1	 1718	 4	 4	 1	 1545	 2	 2
103	20110504	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 2169	 3	 3	 1	 1672	 4	 4	 1	 2193	 4	 4
103	20110504	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 0	 2894	 4	 3	 1	 3213	 4	 4	 1	 2483	 4	 4
103	20110504	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 1689	 4	 4	 1	 1176	 4	 4	 1	 1876	 2	 2
103	20110504	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 2128	 3	 3	 1	 1474	 4	 4	 1	 1720	 2	 2
103	20110504	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 2804	 4	 4	 1	 1796	 2	 2	 1	 1941	 4	 4
103	20110504	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 2145	 2	 2	 1	 3054	 4	 4	 1	 2214	 2	 2
104	20110504	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1134	 3	 3	 1	 1247	 4	 4	 1	 1228	 4	 4
104	20110504	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 1259	 3	 3	 1	 1850	 4	 4	 1	 1927	 4	 4
104	20110504	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 1207	 4	 4	 1	 1441	 4	 4	 1	 2219	 2	 2
104	20110504	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 2738	 3	 3	 1	 1907	 4	 4	 1	 2863	 2	 2
104	20110504	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 3123	 4	 4	 1	 2983	 2	 2	 1	 1744	 4	 4
104	20110504	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 3036	 2	 2	 1	 2035	 4	 4	 1	 1977	 2	 2
105	20110629	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1566	 3	 3	 1	 2151	 4	 4	 1	 1233	 4	 4
105	20110629	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 3713	 3	 3	 0	 2322	 3	 4	 1	 1842	 4	 4
105	20110629	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 2139	 4	 4	 1	 2542	 4	 4	 1	 3172	 2	 2
105	20110629	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 0	 4106	 2	 3	 0	 3371	 3	 4	 0	 2730	 4	 2
105	20110629	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 0	 2566	 3	 4	 1	 2551	 2	 2	 1	 1316	 4	 4
105	20110629	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 1551	 2	 2	 1	 2109	 4	 4	 1	 1311	 2	 2
109	20110418	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1238	 3	 3	 1	 1554	 4	 4	 1	 1161	 4	 4
109	20110418	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 1384	 3	 3	 1	 2797	 4	 4	 1	 1610	 4	 4
109	20110418	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 1098	 4	 4	 1	 1189	 4	 4	 1	 1544	 2	 2
109	20110418	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 1282	 3	 3	 1	 1396	 4	 4	 1	 1569	 2	 2
109	20110418	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 1072	 4	 4	 1	 1523	 2	 2	 1	 1561	 4	 4
109	20110418	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 1389	 2	 2	 1	 2245	 4	 4	 0	 3455	 3	 2
110	20120619	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 2068	 3	 3	 1	 2140	 4	 4	 1	 1947	 4	 4
110	20120619	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 2555	 3	 3	 1	 2691	 4	 4	 1	 2438	 4	 4
110	20120619	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 1626	 4	 4	 1	 1598	 4	 4	 1	 2215	 2	 2
110	20120619	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 2155	 3	 3	 1	 3229	 4	 4	 1	 4296	 2	 2
110	20120619	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 2274	 4	 4	 1	 3516	 2	 2	 1	 1755	 4	 4
110	20120619	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 2234	 2	 2	 1	 1796	 4	 4	 1	 1602	 2	 2
111	20120619	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 2424	 3	 3	 1	 2443	 4	 4	 1	 1729	 4	 4
111	20120619	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 2631	 3	 3	 1	 3709	 4	 4	 0	 3722	 2	 4
111	20120619	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 3611	 4	 4	 1	 3523	 4	 4	 1	 3129	 2	 2
111	20120619	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 2166	 3	 3	 1	 3537	 4	 4	 1	 1849	 2	 2
111	20120619	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 2765	 4	 4	 1	 1957	 2	 2	 1	 2036	 4	 4
111	20120619	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 3033	 2	 2	 1	 3030	 4	 4	 1	 2950	 2	 2
112	20110514	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1865	 3	 3	 1	 1617	 4	 4	 1	 1999	 4	 4
112	20110514	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 2490	 3	 3	 1	 2619	 4	 4	 1	 3648	 4	 4
112	20110514	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 2065	 4	 4	 1	 1411	 4	 4	 1	 1833	 2	 2
112	20110514	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 1915	 3	 3	 0	 3822	 2	 4	 0	 3559	 3	 2
112	20110514	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 0	 3161	 3	 4	 1	 4655	 2	 2	 1	 1669	 4	 4
112	20110514	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 2168	 2	 2	 1	 1404	 4	 4	 1	 1931	 2	 2
113	20110614	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1270	 3	 3	 1	 1232	 4	 4	 1	 1650	 4	 4
113	20110614	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 1222	 3	 3	 0	 0	 	 4	 1	 1699	 4	 4
113	20110614	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 1515	 4	 4	 1	 1654	 4	 4	 1	 4476	 2	 2
113	20110614	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 3197	 3	 3	 1	 1526	 4	 4	 1	 3159	 2	 2
113	20110614	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 1755	 4	 4	 1	 1961	 2	 2	 1	 2327	 4	 4
113	20110614	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 1593	 2	 2	 1	 3324	 4	 4	 1	 2203	 2	 2
115	20110503	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1588	 3	 3	 1	 2243	 4	 4	 1	 1563	 4	 4
115	20110503	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 0	 3271	 2	 3	 0	 4344	 2	 4	 0	 0	 	 
115	20110503	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 2516	 4	 4	 1	 1600	 4	 4	 1	 1548	 2	 2
115	20110503	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 2650	 3	 3	 1	 2490	 4	 4	 0	 3466	 4	 2
115	20110503	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 2915	 4	 4	 1	 1921	 2	 2	 1	 1470	 4	 4
115	20110503	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 1	 2700	 2	 2	 1	 2042	 4	 4	 1	 1997	 2	 2
116	20110525	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 0	 4718	 2	 3	 0	 3062	 2	 4	 0	 3414	 3	 4
116	20110525	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 3506	 3	 3	 0	 3631	 3	 4	 0	 4191	 2	 4
116	20110525	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 4764	 4	 4	 1	 3085	 4	 4	 0	 3769	 3	 2
116	20110525	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 0	 3173	 4	 3	 1	 2749	 4	 4	 1	 3012	 2	 2
116	20110525	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 2568	 4	 4	 1	 3330	 2	 2	 0	 3863	 3	 4
116	20110525	CMFT	6	 Zack_Left_cropped.bmp	 Zack_Front_cropped.bmp	 Zack_Right_Cropped.bmp	 Z_1_Iden_L.bmp	 Z_2_Iden_Front.bmp	 Z_3_Iden_R.bmp	 2	 4	 2	 7500	 1500	 6000	 4500	 TrialList	 1	 6	 0	 2909	 4	 2	 0	 3777	 2	 4	 1	 2900	 2	 2
119	20110831	CMFT	1	 Bob_left_study.bmp	 Bob_frontal_study.bmp	 Bob_right_study.bmp	 B1_Identical_Left.bmp	 B2_Identical_Frontal.bmp	 B3_Identical_Right.bmp	 3	 4	 4	 10500	 3000	 6000	 6000	 TrialList	 1	 1	 1	 1257	 3	 3	 1	 2181	 4	 4	 1	 2311	 4	 4
119	20110831	CMFT	2	 Dan_Left_Study.bmp	 Dan_frontal_study.bmp	 Dan_Right_Frontal.bmp	 D1_Identical_Left.bmp	 D2_Identical_Frontal.bmp	 D3_Identical_Right.bmp	 3	 4	 4	 7500	 3000	 1500	 7500	 TrialList	 1	 2	 1	 2712	 3	 3	 1	 4348	 4	 4	 1	 3115	 4	 4
119	20110831	CMFT	3	 Jim_left.bmp	 Jim_front.bmp	 Jim_right.bmp	 J_1_Iden_L.bmp	 J_2_Iden_Front.bmp	 J_3_Iden_R.bmp	 4	 4	 2	 3000	 6000	 4500	 6000	 TrialList	 1	 3	 1	 4374	 4	 4	 1	 3800	 4	 4	 1	 1698	 2	 2
119	20110831	CMFT	4	 Matt_left_cropped.bmp	 Matt_front.bmp	 Matt_right_cropped.bmp	 M_1_Iden_L.bmp	 M_2_Iden_Front.bmp	 M_3_Iden_R.bmp	 3	 4	 2	 4500	 7500	 4500	 6000	 TrialList	 1	 4	 1	 3026	 3	 3	 1	 1687	 4	 4	 1	 3549	 2	 2
119	20110831	CMFT	5	 Nate_left_cropped.bmp	 Nate_front_cropped.bmp	 Nate_right_cropped.bmp	 N_1_Iden_L.bmp	 N_2_Iden_Front.bmp	 N_3_Iden_R.bmp	 4	 2	 4	 6000	 7500	 3000	 4500	 TrialList	 1	 5	 1	 3001	 4	 4	 1	 2056	 2	 2	 1	 1696	 4	 4
